GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2020101812,2020-10-18,3,1,26,DEN,NE,2,12,56,,0,,0,"(1:26) 30-P.LINDSAY RIGHT TACKLE TO NE 36 FOR 8 YARDS (50-C.WINOVICH).",0,,,2020,8,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",44,OPP,0,,0,,0
2020101812,2020-10-18,3,0,46,DEN,NE,3,4,64,,0,,0,"(:46) (SHOTGUN) 3-D.LOCK PASS INCOMPLETE SHORT LEFT TO 17-D.HAMILTON. PENALTY ON DEN-78-D.DOTSON, ILLEGAL USE OF HANDS, DECLINED.",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,36,OPP,0,DEN,0,"ILLEGAL USE OF HANDS",0
2020101812,2020-10-18,3,0,42,DEN,NE,4,4,64,,0,,0,"(:42) 8-B.MCMANUS 54 YARD FIELD GOAL IS GOOD, CENTER-46-J.BOBENMOYER, HOLDER-6-S.MARTIN.",0,,,2020,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2020110109,2020-11-01,1,5,42,SF,SEA,2,10,63,,1,,0,"(5:42) (SHOTGUN) 26-T.COLEMAN LEFT TACKLE PUSHED OB AT SEA 25 FOR 12 YARDS (35-R.NEAL).",0,,,2020,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",37,OPP,0,,0,,0
2020110807,2020-11-08,1,5,13,NYG,WAS,1,10,84,,0,,0,"(5:13) 8-D.JONES PASS INCOMPLETE SHORT LEFT TO 39-E.PENNY.",0,,,2020,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2020111507,2020-11-15,1,8,33,DEN,LV,1,10,51,,1,,0,"(8:33) 3-D.LOCK PASS DEEP MIDDLE TO 10-J.JEUDY TO LV 32 FOR 17 YARDS (44-N.KWIATKOSKI).",0,,,2020,17,"UNDER CENTER",PASS,0,1,0,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0
2020111507,2020-11-15,1,8,2,DEN,LV,1,10,68,,0,,0,"(8:02) 3-D.LOCK PASS INCOMPLETE DEEP LEFT TO 10-J.JEUDY.",0,,,2020,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2020111507,2020-11-15,1,7,57,DEN,LV,2,10,68,,0,,0,"(7:57) (SHOTGUN) 30-P.LINDSAY RIGHT GUARD TO LV 32 FOR NO GAIN (99-A.KEY).",0,,,2020,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",32,OPP,0,,0,,0
2020111900,2020-11-19,3,8,32,SEA,ARI,1,10,60,,0,,0,"(8:32) 30-C.HYDE RIGHT TACKLE TO ARI 33 FOR 7 YARDS (20-D.KIRKPATRICK; 69-J.MAURO). PENALTY ON SEA-68-D.LEWIS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 40 - NO PLAY.",0,,,2020,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT TACKLE",40,OPP,1,SEA,1,"OFFENSIVE HOLDING",10
2020111900,2020-11-19,3,8,4,SEA,ARI,1,20,100,,0,,0,"(8:04) (SHOTGUN) 3-R.WILSON SCRAMBLES LEFT END TO ARI 40 FOR 10 YARDS (58-J.HICKS).",0,,,2020,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
