GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2015092001,2015-09-20,4,0,0,,NE,0,0,0,,1,,0,"END OF GAME - 4.40 PM",0,,,2015,0,"UNDER CENTER",EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092002,2015-09-20,2,9,28,,SD,0,0,0,,1,,0,"TIMEOUT #1 BY SD AT 09:28.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092002,2015-09-20,2,1,58,,SD,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092002,2015-09-20,4,11,50,,SD,0,0,0,,1,,0,"TIMEOUT #1 BY SD AT 11:50.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092003,2015-09-20,1,7,11,CLE,TEN,1,10,72,,1,,0,"(7:11) (SHOTGUN) 2-J.MANZIEL PASS SHORT LEFT TO 82-G.BARNIDGE TO TEN 11 FOR 17 YARDS (21-D.SEARCY).",0,,,2015,17,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2015092003,2015-09-20,2,2,0,,TEN,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092003,2015-09-20,4,2,0,,TEN,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092004,2015-09-20,2,0,0,,ATL,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092004,2015-09-20,3,0,0,,ATL,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092006,2015-09-20,2,10,2,,ARI,0,0,0,,1,,0,"TIMEOUT AT 10:02.",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,1,1,59,MIN,DET,2,1,59,,1,,0,"(1:59) 28-A.PETERSON UP THE MIDDLE TO DET 35 FOR 6 YARDS (27-G.QUIN).",0,,,2015,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OPP,0,,0,,0
2015092007,2015-09-20,4,8,51,MIN,DET,1,8,92,,0,,0,"(8:51) (SHOTGUN) 31-J.MCKINNON UP THE MIDDLE TO DET 8 FOR NO GAIN (32-J.IHEDIGBO, 55-S.TULLOCH).",0,,,2015,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,8,OPP,0,,0,,0
2015092008,2015-09-20,1,0,0,,TB,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092008,2015-09-20,4,6,34,TB,NO,3,9,21,,1,,0,"(6:34) (SHOTGUN) 3-J.WINSTON SCRAMBLES LEFT END TO TB 30 FOR 9 YARDS (32-K.VACCARO).",0,,,2015,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2015092008,2015-09-20,4,1,10,,TB,0,0,0,,1,,0,"TIMEOUT #3 BY NO AT 01:10.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092009,2015-09-20,1,13,21,PIT,SF,2,10,48,,1,,0,"(13:21) 7-B.ROETHLISBERGER PASS DEEP RIGHT TO 11-M.WHEATON TO SF 33 FOR 19 YARDS (26-T.BROCK).",0,,,2015,19,"UNDER CENTER",PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,48,OWN,0,,0,,0
2015092009,2015-09-20,1,0,0,,SF,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092009,2015-09-20,2,0,0,,SF,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092009,2015-09-20,4,2,0,,SF,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092010,2015-09-20,3,0,0,,BAL,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092010,2015-09-20,4,7,3,BAL,OAK,0,0,85,,1,,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015092011,2015-09-20,2,1,2,,MIA,0,0,0,,1,,0,"TIMEOUT #1 BY MIA AT 01:02.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092011,2015-09-20,3,4,16,MIA,JAC,4,7,42,,0,,0,"(4:16) 4-M.DARR PUNTS 36 YARDS TO JAC 22, CENTER-92-J.DENNEY, FAIR CATCH BY 13-R.GREENE.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,42,OWN,0,,0,,0
2015092011,2015-09-20,4,3,52,,MIA,0,0,0,,1,,0,"TIMEOUT #2 BY JAC AT 03:52.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092012,2015-09-20,3,0,0,,DAL,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092012,2015-09-20,4,8,12,DAL,PHI,2,11,60,,0,,0,"(8:12) 21-J.RANDLE RIGHT END TO PHI 39 FOR 1 YARD (26-W.THURMOND; 96-B.LOGAN).",0,,,2015,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",40,OPP,0,,0,,0
2015092012,2015-09-20,4,1,58,,DAL,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092013,2015-09-20,1,10,6,,SEA,0,0,0,,1,,0,"TIMEOUT #1 BY SEA AT 10:06.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092013,2015-09-20,1,8,53,SEA,GB,4,15,5,,0,,0,"(8:53) 9-J.RYAN PUNTS 39 YARDS TO SEA 44, CENTER-49-C.GRESHAM, FAIR CATCH BY 33-M.HYDE.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,5,OWN,0,,0,,0
2015092013,2015-09-20,2,0,0,,SEA,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092100,2015-09-21,2,2,0,,NYJ,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092400,2015-09-24,1,0,0,,WAS,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092400,2015-09-24,2,2,0,,WAS,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092701,2015-09-27,4,0,14,CAR,NO,4,9,21,,0,,0,"(:14) 8-B.NORTMAN PUNTS 34 YARDS TO NO 45, CENTER-44-J.JANSEN, FAIR CATCH BY 23-M.MURPHY.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2015092702,2015-09-27,1,0,0,,PHI,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092702,2015-09-27,2,2,0,,PHI,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092703,2015-09-27,3,0,0,,TB,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092704,2015-09-27,1,6,39,,SD,0,0,0,,1,,0,"TIMEOUT #2 BY SD AT 06:39.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092704,2015-09-27,2,12,15,MIN,SD,1,10,65,,0,,0,"(12:15) 44-M.ASIATA UP THE MIDDLE TO SD 33 FOR 2 YARDS (50-M.TE'O).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,35,OPP,0,,0,,0
2015092704,2015-09-27,3,9,59,MIN,SD,2,10,14,,0,,0,"(9:59) 28-A.PETERSON LEFT GUARD TO MIN 16 FOR 2 YARDS (91-K.REYES).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",14,OWN,0,,0,,0
2015092704,2015-09-27,3,1,48,,SD,0,0,0,,1,,0,"TIMEOUT #1 BY SD AT 01:48.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092705,2015-09-27,1,0,0,,PIT,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092705,2015-09-27,4,1,15,PIT,STL,1,10,61,,0,,0,"(1:15) 2-M.VICK KNEELS TO STL 40 FOR -1 YARDS.",0,,,2015,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2015092706,2015-09-27,2,0,18,NE,JAC,0,0,85,,1,,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015092706,2015-09-27,3,3,18,NE,JAC,0,0,35,,1,,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092707,2015-09-27,2,0,0,,CIN,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092707,2015-09-27,3,10,43,BAL,CIN,1,10,20,,0,,0,"(10:43) 29-J.FORSETT LEFT GUARD TO BAL 23 FOR 3 YARDS (58-R.MAUALUGA).",0,,,2015,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",20,OWN,0,,0,,0
2015092707,2015-09-27,4,5,22,BAL,CIN,3,11,48,,1,,0,"(5:22) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 89-S.SMITH TO CIN 36 FOR 16 YARDS (36-S.WILLIAMS).",0,,,2015,16,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,48,OWN,0,,0,,0
2015092708,2015-09-27,1,0,0,,OAK,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092708,2015-09-27,2,2,0,,OAK,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092708,2015-09-27,3,12,12,OAK,CLE,1,10,67,,0,,0,"(12:12) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 45-M.REECE (31-D.WHITNER).",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2015092708,2015-09-27,4,2,0,,OAK,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092708,2015-09-27,4,0,49,CLE,OAK,2,8,71,,0,,0,"(:49) (SHOTGUN) 13-J.MCCOWN SACKED AT OAK 35 FOR -6 YARDS (58-N.BALL).",0,,,2015,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0
2015092709,2015-09-27,1,0,0,,IND,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092709,2015-09-27,2,2,0,,IND,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092709,2015-09-27,2,0,0,,IND,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092709,2015-09-27,4,2,51,IND,TEN,0,0,35,,1,,0,"1-P.MCAFEE KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092710,2015-09-27,1,0,0,,SF,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092711,2015-09-27,1,9,24,,CHI,0,0,0,,1,,0,"TIMEOUT #1 BY CHI AT 09:24.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092711,2015-09-27,3,5,55,SEA,CHI,1,10,65,,0,,0,"(5:55) 34-T.RAWLS RIGHT TACKLE TO CHI 31 FOR 4 YARDS (59-C.JONES).",0,,,2015,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",35,OPP,0,,0,,0
2015092712,2015-09-27,1,1,3,,BUF,0,0,0,,1,,0,"TIMEOUT #1 BY BUF AT 01:03.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092713,2015-09-27,1,5,6,,DEN,0,0,0,,1,,0,"TIMEOUT #1 BY DET AT 05:06.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092713,2015-09-27,2,0,0,,DEN,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092713,2015-09-27,3,0,0,,DEN,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092713,2015-09-27,4,0,30,DEN,DET,1,10,15,,0,,0,"(:30) 18-P.MANNING KNEELS TO DEN 14 FOR -1 YARDS.",0,,,2015,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OWN,0,,0,,0
2015092800,2015-09-28,2,2,41,,KC,0,0,0,,1,,0,"TIMEOUT #1 BY GB AT 02:41.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100100,2015-10-01,4,0,0,,BAL,0,0,0,,1,,0,"END QUARTER 4",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100100,2015-10-01,5,5,57,,BAL,0,0,0,,1,,0,"TIMEOUT #1 BY BAL AT 05:57.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100400,2015-10-04,1,0,0,,NYJ,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100401,2015-10-04,2,0,36,,OAK,0,0,0,,1,,0,"TIMEOUT #1 BY CHI AT 00:36.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100401,2015-10-04,3,0,0,,OAK,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100402,2015-10-04,2,10,56,,HOU,0,0,0,,1,,0,"TIMEOUT #1 BY HOU AT 10:56.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015100403,2015-10-04,1,0,19,,KC,0,0,0,,1,,0,"TIMEOUT #2 BY CIN AT 00:19.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
