GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2016120800,2016-12-08,2,11,21,KC,LV,1,10,54,,0,,0,"(11:21) 32-S.WARE LEFT TACKLE TO OAK 40 FOR 6 YARDS (20-N.ALLEN). PENALTY ON KC-76-L.DUVERNAY-TARDIF, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT OAK 46 - NO PLAY.",0,,,2016,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"LEFT TACKLE",46,OPP,1,KC,1,"OFFENSIVE HOLDING",10
2016120800,2016-12-08,2,14,51,KC,LV,0,0,85,,1,,0,"5-C.SANTOS EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",0,,,2016,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2016120800,2016-12-08,2,14,57,KC,LV,2,10,64,,1,,0,"(14:57) (SHOTGUN) 11-A.SMITH PASS DEEP MIDDLE TO 10-T.HILL FOR 36 YARDS, TOUCHDOWN.",0,,,2016,36,SHOTGUN,PASS,0,1,0,1,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2016120800,2016-12-08,2,15,0,KC,LV,1,10,64,,0,,0,"(15:00) (SHOTGUN) 11-A.SMITH PASS INCOMPLETE SHORT LEFT TO 12-A.WILSON.",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2016120800,2016-12-08,1,3,6,KC,LV,4,9,52,,0,,0,"(3:06) 2-D.COLQUITT PUNTS 39 YARDS TO OAK 9, CENTER-41-J.WINCHESTER, FAIR CATCH BY 38-T.CARRIE.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2016120800,2016-12-08,1,4,21,KC,LV,1,10,51,,0,,0,"(4:21) (RUN FORMATION) PENALTY ON KC-87-T.KELCE, FALSE START, 5 YARDS, ENFORCED AT OAK 49 - NO PLAY.",0,,,2016,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,49,OPP,1,KC,1,"FALSE START",5
2016120800,2016-12-08,1,8,37,KC,LV,4,1,73,,0,,0,"(8:37) 32-S.WARE UP THE MIDDLE TO OAK 27 FOR NO GAIN (20-N.ALLEN).",0,,,2016,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,27,OPP,0,,0,,0
2016120800,2016-12-08,1,9,18,KC,LV,3,3,71,,0,,0,"(9:18) DIRECT SNAP TO 32-S.WARE.  10-T.HILL UP THE MIDDLE TO OAK 27 FOR 2 YARDS (54-P.RILEY; 20-N.ALLEN).",0,,,2016,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,29,OPP,0,,0,,0
2016120800,2016-12-08,1,9,57,KC,LV,2,7,67,,0,,0,"(9:57) 32-S.WARE UP THE MIDDLE TO OAK 29 FOR 4 YARDS (95-J.WARD).",0,,,2016,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,33,OPP,0,,0,,0
2016120800,2016-12-08,1,10,36,KC,LV,1,10,64,,0,,0,"(10:36) 32-S.WARE RIGHT TACKLE TO OAK 33 FOR 3 YARDS (51-B.IRVIN).",0,,,2016,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",36,OPP,0,,0,,0
2016120408,2016-12-04,3,9,1,BUF,LV,0,0,85,,1,,0,"2-D.CARPENTER EXTRA POINT IS GOOD, CENTER-65-G.SANBORN, HOLDER-6-C.SCHMIDT.",0,,,2016,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2016120408,2016-12-04,3,9,5,BUF,LV,3,1,98,,1,,0,"(9:05) (SHOTGUN) 35-M.GILLISLEE UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,,,2016,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,2,OPP,0,,0,,0
2016120408,2016-12-04,3,9,36,BUF,LV,2,4,95,,0,,0,"(9:36) (SHOTGUN) 35-M.GILLISLEE LEFT GUARD TO OAK 2 FOR 3 YARDS (54-P.RILEY, 27-R.NELSON). OFFICIALS TO MEASURE FOR THE 1ST DOWN - SHORT.",0,,,2016,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",5,OPP,0,,0,,0
2016120408,2016-12-04,3,10,15,BUF,LV,1,10,89,,0,,0,"(10:15) (SHOTGUN) 5-T.TAYLOR PASS SHORT MIDDLE TO 14-S.WATKINS TO OAK 5 FOR 6 YARDS (38-T.CARRIE).",0,,,2016,6,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,11,OPP,0,,0,,0
2016120408,2016-12-04,3,10,43,BUF,LV,3,2,84,,1,,0,"(10:43) (SHOTGUN) 5-T.TAYLOR PASS SHORT RIGHT TO 88-M.GOODWIN PUSHED OB AT OAK 11 FOR 5 YARDS (29-D.AMERSON).",0,,,2016,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2016120408,2016-12-04,3,11,20,BUF,LV,2,10,76,,0,,0,"(11:20) (SHOTGUN) 25-L.MCCOY RIGHT GUARD TO OAK 16 FOR 8 YARDS (21-S.SMITH).",0,,,2016,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",24,OPP,0,,0,,0
2016120408,2016-12-04,3,11,23,BUF,LV,1,10,76,,0,,0,"(11:23) (SHOTGUN) 5-T.TAYLOR PASS INCOMPLETE SHORT LEFT TO 14-S.WATKINS.",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0
2016120408,2016-12-04,3,12,3,BUF,LV,3,1,71,,1,,0,"(12:03) 35-M.GILLISLEE RIGHT GUARD TO OAK 24 FOR 5 YARDS (54-P.RILEY; 20-N.ALLEN).",0,,,2016,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",29,OPP,0,,0,,0
2016120408,2016-12-04,3,12,33,BUF,LV,2,10,62,,0,,0,"(12:33) (SHOTGUN) 25-L.MCCOY UP THE MIDDLE TO OAK 29 FOR 9 YARDS (53-M.SMITH; 20-N.ALLEN).",0,,,2016,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OPP,0,,0,,0
2016120408,2016-12-04,3,12,42,BUF,LV,1,10,62,,0,,0,"(12:42) (SHOTGUN) 5-T.TAYLOR PASS INCOMPLETE DEEP LEFT TO 88-M.GOODWIN.",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2016120408,2016-12-04,3,13,7,BUF,LV,1,10,51,,1,,0,"(13:07) (SHOTGUN) 5-T.TAYLOR PASS SHORT LEFT TO 88-M.GOODWIN RAN OB AT OAK 38 FOR 11 YARDS.",0,,,2016,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0
2016120408,2016-12-04,1,1,33,BUF,LV,2,2,57,,1,,0,"(1:33) #5 T.TAYLOR BACK IN AT QB. (SHOTGUN) 35-M.GILLISLEE RIGHT GUARD PUSHED OB AT OAK 14 FOR 29 YARDS (29-D.AMERSON).",0,,,2016,29,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",43,OPP,0,,0,,0
2016120408,2016-12-04,1,8,6,BUF,LV,4,9,91,,0,,0,"(8:06) 2-D.CARPENTER 27 YARD FIELD GOAL IS GOOD, CENTER-65-G.SANBORN, HOLDER-6-C.SCHMIDT.",0,,,2016,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,9,OPP,0,,0,,0
2016120408,2016-12-04,1,9,27,BUF,LV,2,6,94,,0,,0,"(9:27) 5-T.TAYLOR PASS SHORT RIGHT TO 25-L.MCCOY PUSHED OB AT OAK 3 FOR 3 YARDS (54-P.RILEY).",0,,,2016,3,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,6,OPP,0,,0,,0
2016120408,2016-12-04,1,10,0,BUF,LV,1,9,91,,0,,0,"(10:00) (SHOTGUN) 25-L.MCCOY UP THE MIDDLE TO OAK 6 FOR 3 YARDS (54-P.RILEY, 27-R.NELSON).",0,,,2016,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,9,OPP,0,,0,,0
2016120408,2016-12-04,1,10,25,BUF,LV,1,10,69,,1,,0,"(10:25) (SHOTGUN) 5-T.TAYLOR PASS DEEP RIGHT TO 17-J.HUNTER PUSHED OB AT OAK 9 FOR 22 YARDS (29-D.AMERSON).",0,,,2016,22,SHOTGUN,PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2016120408,2016-12-04,1,10,38,BUF,LV,1,10,59,,1,,0,"(10:38) (SHOTGUN) 5-T.TAYLOR PASS SHORT RIGHT TO 25-L.MCCOY PUSHED OB AT OAK 31 FOR 10 YARDS (52-K.MACK). OFFICIALS TO MEASURE FOR 1ST DOWN - GOOD",0,,,2016,10,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2016112710,2016-11-27,4,1,0,CAR,LV,4,10,56,,0,,0,"(1:00) (SHOTGUN) 1-C.NEWTON SACKED AT CAR 47 FOR -9 YARDS (52-K.MACK). FUMBLES (52-K.MACK) [52-K.MACK], RECOVERED BY OAK-52-K.MACK AT CAR 45. 52-K.MACK TO CAR 45 FOR NO GAIN (79-C.SCOTT).",0,,,2016,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,0,,44,OPP,0,,0,,0
2016112710,2016-11-27,4,1,5,CAR,LV,3,10,56,,0,,0,"(1:05) (SHOTGUN) 1-C.NEWTON PASS INCOMPLETE DEEP MIDDLE TO 88-G.OLSEN.",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016112710,2016-11-27,4,1,10,CAR,LV,2,10,56,,0,,0,"(1:10) (SHOTGUN) 1-C.NEWTON PASS INCOMPLETE SHORT RIGHT [51-B.IRVIN].",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016112710,2016-11-27,4,1,15,CAR,LV,1,10,56,,0,,0,"(1:15) (NO HUDDLE, SHOTGUN) 1-C.NEWTON PASS INCOMPLETE SHORT RIGHT TO 19-T.GINN [52-K.MACK].",0,,,2016,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016112710,2016-11-27,4,13,26,CAR,LV,0,0,85,,1,,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-5-M.PALARDY.",0,,,2016,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2016112710,2016-11-27,4,13,34,CAR,LV,3,2,56,,1,,0,"(13:34) (SHOTGUN) 1-C.NEWTON PASS DEEP LEFT TO 13-K.BENJAMIN FOR 44 YARDS, TOUCHDOWN.",0,,,2016,44,SHOTGUN,PASS,0,1,0,1,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016112710,2016-11-27,3,1,46,CAR,LV,0,0,98,,1,,0,"(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 1-C.NEWTON PASS TO 88-G.OLSEN IS INCOMPLETE. ATTEMPT FAILS.",0,,,2016,0,"UNDER CENTER","TWO-POINT CONVERSION",0,0,0,0,,0,0,0,,0,0,0,0,1,0,,2,OPP,0,,0,,0
2016112710,2016-11-27,3,1,51,CAR,LV,1,3,97,,1,,0,"(1:51) (SHOTGUN) 28-J.STEWART UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,,,2016,3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,3,OPP,0,,0,,0
