GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2013090901,2013-09-09,1,0,0,,HOU,0,0,0,,1,,0,"END QUARTER 1",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092906,2013-09-29,2,0,0,,PIT,0,0,0,,1,,0,"END QUARTER 2",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013111009,2013-11-10,3,0,0,,HOU,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013091502,2013-09-15,3,0,0,,CAR,0,0,0,,1,,0,"END OF QUARTER - 3.29 PM",0,,,2013,0,"UNDER CENTER",EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013091502,2013-09-15,3,0,0,,CAR,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013111100,2013-11-11,3,0,0,,MIA,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013112402,2013-11-24,3,0,0,,TB,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013091509,2013-09-15,2,0,15,,DET,0,0,0,,1,,0,"TIMEOUT #1 BY DET AT 00:15.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013122208,2013-12-22,3,0,0,,TB,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013121200,2013-12-12,3,0,0,,SD,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092204,2013-09-22,4,0,4,,CLE,0,0,0,,1,,0,"TIMEOUT #3 BY CLE AT 00:04.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092905,2013-09-29,2,0,28,,NYG,0,0,0,,1,,0,"TIMEOUT #1 BY KC AT 00:28.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092905,2013-09-29,4,1,59,,NYG,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092903,2013-09-29,2,0,32,,SEA,0,0,0,,1,,0,"TIMEOUT #1 BY HOU AT 00:32.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092901,2013-09-29,4,3,37,,CIN,0,0,0,,1,,0,"TIMEOUT #2 BY CLE AT 03:37.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092909,2013-09-29,2,2,0,,PHI,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013100608,2013-10-06,4,2,31,,CAR,0,0,0,,1,,0,"TIMEOUT #2 BY CAR AT 02:31.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013100609,2013-10-06,3,0,0,,DEN,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013100609,2013-10-06,4,1,49,,DEN,0,0,0,,1,,0,"TIMEOUT #1 BY DAL AT 01:49.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013102100,2013-10-21,4,1,48,,MIN,0,0,0,,1,,0,"TIMEOUT #2 BY MIN AT 01:48.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013102400,2013-10-24,1,0,0,,CAR,0,0,0,,1,,0,"END QUARTER 1",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013102701,2013-10-27,1,10,21,,SF,0,0,0,,1,,0,"TIMEOUT #1 BY JAC AT 10:21.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013102701,2013-10-27,2,1,59,,SF,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013102702,2013-10-27,2,2,0,,CLE,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013110300,2013-11-03,4,0,0,,KC,0,0,0,,1,,0,"END OF GAME - 4.02 PM",0,,,2013,0,"UNDER CENTER",EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013110300,2013-11-03,4,0,0,,KC,0,0,0,,1,,0,"END GAME",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013110305,2013-11-03,3,0,0,,SD,0,0,0,,1,,0,"END QUARTER 3",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013110306,2013-11-03,2,0,8,,PHI,0,0,0,,1,,0,"TIMEOUT #2 BY PHI AT 00:08.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013111400,2013-11-14,2,2,58,,IND,0,0,0,,1,,0,"TIMEOUT #1 BY TEN AT 02:58.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013111400,2013-11-14,4,3,5,,IND,0,0,0,,1,,0,"TIMEOUT #3 BY TEN AT 03:05.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013112402,2013-11-24,4,0,44,,TB,0,0,0,,1,,0,"TIMEOUT #3 BY DET AT 00:44.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013112408,2013-11-24,2,0,52,,IND,0,0,0,,1,,0,"TIMEOUT #2 BY ARI AT 00:52.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013112410,2013-11-24,2,0,53,,DAL,0,0,0,,1,,0,"TIMEOUT #2 BY DAL AT 00:53.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013112410,2013-11-24,4,1,43,,DAL,0,0,0,,1,,0,"TIMEOUT #1 BY NYG AT 01:43.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013120107,2013-12-01,5,12,4,,ATL,0,0,0,,1,,0,"TIMEOUT #1 BY BUF AT 12:04.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013121513,2013-12-15,4,0,0,,CIN,0,0,0,,1,,0,"END GAME",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013122201,2013-12-22,1,0,0,,NO,0,0,0,,1,,0,"END QUARTER 1",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013122904,2013-12-29,3,10,5,,JAC,0,0,0,,1,,0,"TIMEOUT #1 BY JAC AT 10:05.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014011101,2014-01-11,4,4,7,,IND,0,0,0,,1,,0,"TIMEOUT #1 BY NE AT 04:07.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014011901,2014-01-19,1,0,0,,SF,0,0,0,,1,,0,"END QUARTER 1",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013121508,2013-12-15,2,0,47,,SF,0,0,0,,1,,0,"TIMEOUT #2 BY TB AT 00:47.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013090901,2013-09-09,4,9,30,HOU,SD,0,0,50,,1,,0,"4-R.BULLOCK KICKS 50 YARDS FROM 50 TO END ZONE, TOUCHBACK.",0,,,2013,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2013091200,2013-09-12,2,5,5,,NYJ,0,0,0,,1,,0,"TIMEOUT #1 BY NE AT 05:05.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013091504,2013-09-15,2,0,9,WAS,GB,1,10,20,,0,,0,"(:09) 10-R.GRIFFIN KNEELS TO WAS 19 FOR -1 YARDS.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2013091504,2013-09-15,2,0,0,,WAS,0,0,0,,1,,0,"END QUARTER 2",0,,,2013,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013091501,2013-09-15,2,2,0,,CLE,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013091503,2013-09-15,1,11,33,MIN,CHI,2,13,17,,0,,0,"(11:33) 7-C.PONDER PASS INCOMPLETE DEEP LEFT.",0,,,2013,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,17,OWN,0,,0,,0
2013092903,2013-09-29,4,7,37,HOU,SEA,2,10,20,,0,,0,"(7:37) 8-M.SCHAUB SACKED AT HOU 11 FOR -9 YARDS (91-C.CLEMONS).",0,,,2013,-9,"UNDER CENTER",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2013092902,2013-09-29,4,0,38,DET,CHI,2,11,49,,0,,0,"(:38) 9-M.STAFFORD KNEELS TO DET 49 FOR NO GAIN.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2013092902,2013-09-29,4,0,36,,CHI,0,0,0,,1,,0,"TIMEOUT #3 BY CHI AT 00:36.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092902,2013-09-29,4,0,35,DET,CHI,3,11,49,,0,,0,"(:35) 9-M.STAFFORD KNEELS TO DET 48 FOR -1 YARDS.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2013092902,2013-09-29,4,0,0,,CHI,0,0,0,,1,,0,"END GAME",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092908,2013-09-29,4,1,12,TEN,NYJ,1,10,29,,0,,0,"(1:12) 4-R.FITZPATRICK KNEELS TO TEN 28 FOR -1 YARDS.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2013092908,2013-09-29,4,0,38,TEN,NYJ,2,11,28,,0,,0,"(:38) 4-R.FITZPATRICK KNEELS TO TEN 27 FOR -1 YARDS.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2013092908,2013-09-29,4,0,0,,NYJ,0,0,0,,1,,0,"END GAME",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092910,2013-09-29,2,0,27,,WAS,0,0,0,,1,,0,"TIMEOUT #2 BY OAK AT 00:27.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092910,2013-09-29,4,0,0,,WAS,0,0,0,,1,,0,"END GAME",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092912,2013-09-29,4,0,35,NE,ATL,1,10,10,,0,,0,"(:35) 12-T.BRADY KNEELS TO NE 9 FOR -1 YARDS.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,10,OWN,0,,0,,0
2013092912,2013-09-29,4,0,28,,NE,0,0,0,,1,,0,"TIMEOUT #3 BY ATL AT 00:28.",0,,,2013,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2013092912,2013-09-29,4,0,28,NE,ATL,2,11,9,,0,,0,"(:28) 12-T.BRADY KNEELS TO NE 8 FOR -1 YARDS.",0,,,2013,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,9,OWN,0,,0,,0
2013092912,2013-09-29,4,0,0,,NE,0,0,0,,1,,0,"END GAME",0,,,2013,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
